"","N1_1","N2_1","N3_1","N4_1","N5_1","N6_1","N1_2","N2_2","N3_2","N4_2","N5_2","N6_2"
"Q86UD0",0,0,0,0,0,0,0,0,0,0,0,0
"Q86UL8",0,0,0,0,0,0,0,0,0,0,0,0
"Q86UP2",1,1,1,1,1,1,1,1,1,1,1,1
"Q86US8",0,0,0,0,0,0,0,0,0,0,0,0
"Q86UW6",0,0,0,0,0,0,0,0,0,0,0,0
"Q86UX7",1,1,1,1,1,1,1,1,1,1,1,1
"Q86V20",0,0,0,0,0,0,0,0,0,0,0,0
"Q86V81",1,1,1,1,1,1,1,1,1,1,1,1
"Q86VN1",0,0,0,0,0,0,0,0,0,0,0,0
"Q86VP6",1,1,1,1,1,1,1,1,1,1,1,1
"Q86VS8",0,0,0,0,0,0,0,0,0,0,0,0
"Q86VW2",0,0,0,0,0,0,0,0,0,0,0,0
"Q86VX2",0,0,0,0,0,0,0,0,0,0,0,0
"Q86VY4",0,0,0,0,0,0,0,0,0,0,0,0
"Q86VZ2",0,0,0,0,0,0,0,0,0,0,0,0
"Q86W42",0,0,0,0,0,0,0,0,0,0,0,0
"Q86W51",0,0,0,0,0,0,0,0,0,0,0,0
"Q86WB0",0,0,0,0,0,0,0,0,0,0,0,0
"Q86WV5",0,0,0,0,0,0,0,0,0,0,0,0
"Q86WV6",0,0,0,0,0,0,0,0,0,0,0,0
"Q86X55",0,0,0,0,0,0,0,0,0,0,0,0
"Q86X83",0,0,0,0,0,0,0,0,0,0,0,0
"Q86XI2",0,0,0,0,0,0,0,0,0,0,0,0
"Q86XK2",0,0,0,0,0,0,0,0,0,0,0,0
"Q86XN7",0,0,0,0,0,0,0,0,0,0,0,0
"Q86XP3",0,0,0,0,0,0,0,0,0,0,0,0
"Q86XR7",0,0,0,0,0,0,0,0,0,0,0,0
"Q86Y39",1,1,1,1,1,1,1,1,1,1,1,1
"Q86Y56",0,0,0,0,0,0,0,0,0,0,0,0
"Q86Y82",1,1,1,1,1,1,1,1,1,1,1,1
"Q86YF9",0,0,0,0,0,0,0,0,0,0,0,0
"Q86YP4",0,0,0,0,0,0,0,0,0,0,0,0
"Q86YV9",0,0,0,0,0,0,0,0,0,0,0,0
"Q86Z14",0,0,0,0,0,0,0,0,0,0,0,0
"Q8BFT2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IU60",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IU81",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IUB6",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IUC6",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IUD2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IUQ4",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IUR0",1,1,1,1,1,1,1,1,1,1,1,1
"Q8IUR7",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IVD9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IVH4",1,1,1,1,1,1,1,1,1,1,1,1
"Q8IVI9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IVT5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IW41",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IWE5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IWI9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IWT3",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IWT6",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IWX8",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IWY9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IWZ6",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IX03",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IX12",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IXH7",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IXI1",1,1,1,1,1,1,1,1,1,1,1,1
"Q8IXI2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IXJ9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IXK0",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IXM2",1,1,1,1,1,1,1,1,1,1,1,1
"Q8IXM3",1,1,1,1,1,1,1,1,1,1,1,1
"Q8IXQ5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IXQ6",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IY31",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IY57",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IY63",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IYB3",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IYD1",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IYD8",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IYH5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IYI0",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IYI6",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IYT8",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IYU8",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IYV9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IZD2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IZH2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IZJ1",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IZL8",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IZP0",0,0,0,0,0,0,0,0,0,0,0,0
"Q8IZQ8",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N0S6",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N122",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N138",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N157",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N163",1,1,1,1,1,1,1,1,1,1,1,1
"Q8N1B4",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N1F7",1,1,1,1,1,1,1,1,1,1,1,1
"Q8N201",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N257",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N2Q7",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N2Z9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N371",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N3C0",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N3F8",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N3I7",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N3P4",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N3R9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N3U4",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N3Y1",1,1,1,1,1,1,1,1,1,1,1,1
"Q8N488",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N4H5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N4P2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N5C8",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N5G0",1,1,1,1,1,1,1,1,1,1,1,1
"Q8N5K1",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N5N7",1,1,1,1,1,1,1,1,1,1,1,1
"Q8N5Y2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N608",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N612",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N668",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N684",1,1,1,1,1,1,1,1,1,1,1,1
"Q8N726",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N7H5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N8D1",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N8S7",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N983",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N9N2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8N9N5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NB91",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NBJ5",1,1,1,1,1,1,1,1,1,1,1,1
"Q8NBT2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NBZ0",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NC69",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NCD3",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NCE0",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NCM8",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NDI1",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NDV2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NDX5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NE62",1,1,1,1,1,1,1,1,1,1,1,1
"Q8NE86",1,1,1,1,1,1,1,1,1,1,1,1
"Q8NEA6",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NEB9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NEJ9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NEM2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NEM7",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NEY8",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NEZ3",1,1,1,1,1,1,1,1,1,1,1,1
"Q8NEZ4",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NF50",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NF91",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NFC6",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NFD5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NFG4",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NFH3",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NFH4",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NFJ9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NFR3",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NFY4",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NFZ0",1,1,1,1,1,1,1,1,1,1,1,1
"Q8NFZ5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NG31",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NG66",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NHG7",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NHH9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NHM5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NHY2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NHY5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NI27",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NI29",0,0,0,0,0,0,0,0,0,0,0,0
"Q8NI35",0,0,0,0,0,0,0,0,0,0,0,0
"Q8R3P7",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TAA5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TAA9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TAF3",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TAG9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TAK5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TAM1",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TAM2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TAQ2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TAT6",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TB68",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TBC4",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TBF4",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TBZ3",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TCC3",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TCJ2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TCU5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TCX1",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TD16",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TD19",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TDB6",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TDH9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TDM6",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TDN6",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TDR0",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TDW0",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TDY2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TDZ2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TE02",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TE67",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TE68",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TEE9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TEQ6",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TEV9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TEW0",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TEW8",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TEX9",1,1,1,1,1,1,1,1,1,1,1,1
"Q8TEY7",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TF09",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TF30",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TF46",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TF47",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WTS6",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WTW3",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WTW4",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WUA4",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WUB8",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WUF5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WUH2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WUI4",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WUM0",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WUQ7",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WUW1",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WV28",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WVB6",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WVC0",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WVH0",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WVK2",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WVM7",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WVS4",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WVT3",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WW01",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WW35",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WW43",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WWG9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WWI1",1,1,1,1,1,1,1,1,1,1,1,1
"Q8WWY3",1,1,1,1,1,1,1,1,1,1,1,1
"Q8WX92",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WXD5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WXE1",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WXE9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WXF1",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WXF7",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WXG9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WXH0",1,1,1,1,1,1,1,1,1,1,1,1
"Q8WXI9",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WXK4",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WYA0",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WYA6",1,1,1,1,1,1,1,1,1,1,1,1
"Q8WYB5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WYH8",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WYQ5",0,0,0,0,0,0,0,0,0,0,0,0
"Q8WZ42",1,1,1,1,1,1,1,1,1,1,1,1
"Q8WZ75",0,0,0,0,0,0,0,0,0,0,0,0
"Q92466",1,1,1,1,1,1,1,1,1,1,1,1
"Q92499",1,1,1,1,1,1,1,1,1,1,1,1
"Q92522",1,1,1,1,1,1,1,1,1,1,1,1
"Q92529",0,0,0,0,0,0,0,0,0,0,0,0
"Q92535",0,0,0,0,0,0,0,0,0,0,0,0
"Q92542",1,1,1,1,1,1,1,1,1,1,1,1
"Q92546",0,0,0,0,0,0,0,0,0,0,0,0
"Q92547",0,0,0,0,0,0,0,0,0,0,0,0
"Q92552",1,1,1,1,1,1,1,1,1,1,1,1
"Q92556",0,0,0,0,0,0,0,0,0,0,0,0
"Q92562",0,0,0,0,0,0,0,0,0,0,0,0
"Q92572",1,1,1,1,1,1,1,1,1,1,1,1
"Q92574",0,0,0,0,0,0,0,0,0,0,0,0
"Q92575",1,1,1,1,1,1,1,1,1,1,1,1
"Q92585",0,0,0,0,0,0,0,0,0,0,0,0
"Q92599",1,1,1,1,1,1,1,1,1,1,1,1
"Q92600",0,0,0,0,0,0,0,0,0,0,0,0
"Q92608",0,0,0,0,0,0,0,0,0,0,0,0
"Q92613",0,0,0,0,0,0,0,0,0,0,0,0
"Q92616",1,1,1,1,1,1,1,1,1,1,1,1
"Q92618",0,0,0,0,0,0,0,0,0,0,0,0
"Q92620",0,0,0,0,0,0,0,0,0,0,0,0
"Q92629",0,0,0,0,0,0,0,0,0,0,0,0
"Q92630",0,0,0,0,0,0,0,0,0,0,0,0
"Q92643",0,0,0,0,0,0,0,0,0,0,0,0
"Q92664",0,0,0,0,0,0,0,0,0,0,0,0
"Q92665",1,1,1,1,1,1,1,1,1,1,1,1
"Q92667",0,0,0,0,0,0,0,0,0,0,0,0
"Q92674",0,0,0,0,0,0,0,0,0,0,0,0
"Q92688",1,1,1,1,1,1,1,1,1,1,1,1
"Q92696",0,0,0,0,0,0,0,0,0,0,0,0
"Q92731",0,0,0,0,0,0,0,0,0,0,0,0
"Q92750",0,0,0,0,0,0,0,0,0,0,0,0
"Q92754",0,0,0,0,0,0,0,0,0,0,0,0
"Q92759",0,0,0,0,0,0,0,0,0,0,0,0
"Q92766",0,0,0,0,0,0,0,0,0,0,0,0
"Q92769",0,0,0,0,0,0,0,0,0,0,0,0
"Q92777",0,0,0,0,0,0,0,0,0,0,0,0
"Q92783",0,0,0,0,0,0,0,0,0,0,0,0
"Q92785",0,0,0,0,0,0,0,0,0,0,0,0
"Q92793",0,0,0,0,0,0,0,0,0,0,0,0
"Q92794",0,0,0,0,0,0,0,0,0,0,0,0
"Q92797",0,0,0,0,0,0,0,0,0,0,0,0
"Q92804",0,0,0,0,0,0,0,0,0,0,0,0
"Q92819",0,0,0,0,0,0,0,0,0,0,0,0
"Q92828",0,0,0,0,0,0,0,0,0,0,0,0
"Q92830",0,0,0,0,0,0,0,0,0,0,0,0
"Q92831",0,0,0,0,0,0,0,0,0,0,0,0
"Q92834",0,0,0,0,0,0,0,0,0,0,0,0
"Q92839",0,0,0,0,0,0,0,0,0,0,0,0
"Q92841",1,1,1,1,1,1,1,1,1,1,1,1
"Q92844",0,0,0,0,0,0,0,0,0,0,0,0
"Q92851",0,0,0,0,0,0,0,0,0,0,0,0
"Q92854",0,0,0,0,0,0,0,0,0,0,0,0
"Q92878",0,0,0,0,0,0,0,0,0,0,0,0
"Q92882",1,1,1,1,1,1,1,1,1,1,1,1
"Q92888",0,0,0,0,0,0,0,0,0,0,0,0
"Q92889",0,0,0,0,0,0,0,0,0,0,0,0
"Q92890",0,0,0,0,0,0,0,0,0,0,0,0
"Q92896",1,1,1,1,1,1,1,1,1,1,1,1
"Q92900",1,1,1,1,1,1,1,1,1,1,1,1
"Q92902",0,0,0,0,0,0,0,0,0,0,0,0
"Q92903",0,0,0,0,0,0,0,0,0,0,0,0
"Q92905",1,1,1,1,1,1,1,1,1,1,1,1
"Q92922",0,0,0,0,0,0,0,0,0,0,0,0
"Q92925",0,0,0,0,0,0,0,0,0,0,0,0
"Q92945",1,1,1,1,1,1,1,1,1,1,1,1
"Q92966",0,0,0,0,0,0,0,0,0,0,0,0
"Q92974",0,0,0,0,0,0,0,0,0,0,0,0
"Q92982",0,0,0,0,0,0,0,0,0,0,0,0
"Q92989",0,0,0,0,0,0,0,0,0,0,0,0
"Q92990",0,0,0,0,0,0,0,0,0,0,0,0
"Q92993",0,0,0,0,0,0,0,0,0,0,0,0
"Q92994",0,0,0,0,0,0,0,0,0,0,0,0
"Q93008",1,1,1,1,1,1,1,1,1,1,1,1
"Q93009",1,1,1,1,1,1,1,1,1,1,1,1
"Q93034",0,0,0,0,0,0,0,0,0,0,0,0
"Q93052",1,1,1,1,1,1,1,1,1,1,1,1
"Q93063",0,0,0,0,0,0,0,0,0,0,0,0
"Q93074",0,0,0,0,0,0,0,0,0,0,0,0
"Q93100",1,1,1,1,1,1,1,1,1,1,1,1
"Q95114",0,0,0,0,0,0,0,0,0,0,0,0
"Q969F9",0,0,0,0,0,0,0,0,0,0,0,0
"Q969G3",0,0,0,0,0,0,0,0,0,0,0,0
"Q969H0",1,1,1,1,1,1,1,1,1,1,1,1
"Q969H4",0,0,0,0,0,0,0,0,0,0,0,0
"Q969H6",0,0,0,0,0,0,0,0,0,0,0,0
"Q969J3",0,0,0,0,0,0,0,0,0,0,0,0
"Q969L4",0,0,0,0,0,0,0,0,0,0,0,0
"Q969N2",0,0,0,0,0,0,0,0,0,0,0,0
"Q969Q6",0,0,0,0,0,0,0,0,0,0,0,0
"Q969R5",0,0,0,0,0,0,0,0,0,0,0,0
"Q969R8",0,0,0,0,0,0,0,0,0,0,0,0
"Q969S2",0,0,0,0,0,0,0,0,0,0,0,0
"Q969S8",0,0,0,0,0,0,0,0,0,0,0,0
"Q969U7",0,0,0,0,0,0,0,0,0,0,0,0
"Q969W0",0,0,0,0,0,0,0,0,0,0,0,0
"Q96A35",0,0,0,0,0,0,0,0,0,0,0,0
"Q96A65",0,0,0,0,0,0,0,0,0,0,0,0
"Q96AC1",1,1,1,1,1,1,1,1,1,1,1,1
"Q96AJ9",0,0,0,0,0,0,0,0,0,0,0,0
"Q96AP0",0,0,0,0,0,0,0,0,0,0,0,0
"Q96AX1",0,0,0,0,0,0,0,0,0,0,0,0
"Q96AY3",1,1,1,1,1,1,1,1,1,1,1,1
"Q96B26",0,0,0,0,0,0,0,0,0,0,0,0
"Q96B45",0,0,0,0,0,0,0,0,0,0,0,0
"Q96B49",0,0,0,0,0,0,0,0,0,0,0,0
"Q96B97",0,0,0,0,0,0,0,0,0,0,0,0
"Q96BD5",0,0,0,0,0,0,0,0,0,0,0,0
"Q96BI3",0,0,0,0,0,0,0,0,0,0,0,0
"Q96BN2",0,0,0,0,0,0,0,0,0,0,0,0
"Q96BP3",0,0,0,0,0,0,0,0,0,0,0,0
"Q96BT3",0,0,0,0,0,0,0,0,0,0,0,0
"Q96CB8",0,0,0,0,0,0,0,0,0,0,0,0
"Q96CF2",0,0,0,0,0,0,0,0,0,0,0,0
"Q96CJ1",0,0,0,0,0,0,0,0,0,0,0,0
"Q96CS2",0,0,0,0,0,0,0,0,0,0,0,0
"Q96CS3",0,0,0,0,0,0,0,0,0,0,0,0
"Q96CV9",0,0,0,0,0,0,0,0,0,0,0,0
"Q96CW1",1,1,1,1,1,1,1,1,1,1,1,1
"Q96CW5",0,0,0,0,0,0,0,0,0,0,0,0
"Q96CX2",1,1,1,1,1,1,1,1,1,1,1,1
"Q96D31",0,0,0,0,0,0,0,0,0,0,0,0
"Q96DF8",0,0,0,0,0,0,0,0,0,0,0,0
"Q96DI7",0,0,0,0,0,0,0,0,0,0,0,0
"Q96DV4",0,0,0,0,0,0,0,0,0,0,0,0
"Q96DX5",0,0,0,0,0,0,0,0,0,0,0,0
"Q96DZ1",0,0,0,0,0,0,0,0,0,0,0,0
"Q96E22",0,0,0,0,0,0,0,0,0,0,0,0
"Q96EB1",0,0,0,0,0,0,0,0,0,0,0,0
"Q96EB6",0,0,0,0,0,0,0,0,0,0,0,0
"Q96ED9",0,0,0,0,0,0,0,0,0,0,0,0
"Q96EE3",0,0,0,0,0,0,0,0,0,0,0,0
"Q96EF6",0,0,0,0,0,0,0,0,0,0,0,0
"Q96EK2",0,0,0,0,0,0,0,0,0,0,0,0
"Q96EK4",0,0,0,0,0,0,0,0,0,0,0,0
"Q96EL2",0,0,0,0,0,0,0,0,0,0,0,0
"Q96EL3",0,0,0,0,0,0,0,0,0,0,0,0
"Q96EP0",0,0,0,0,0,0,0,0,0,0,0,0
"Q96ES7",0,0,0,0,0,0,0,0,0,0,0,0
"Q96EV8",0,0,0,0,0,0,0,0,0,0,0,0
"Q96EX3",0,0,0,0,0,0,0,0,0,0,0,0
"Q96EY7",0,0,0,0,0,0,0,0,0,0,0,0
"Q96EZ8",0,0,0,0,0,0,0,0,0,0,0,0
"Q96F86",0,0,0,0,0,0,0,0,0,0,0,0
"Q96FA3",0,0,0,0,0,0,0,0,0,0,0,0
"Q96FC9",0,0,0,0,0,0,0,0,0,0,0,0
"Q96FE5",0,0,0,0,0,0,0,0,0,0,0,0
"Q96FF9",0,0,0,0,0,0,0,0,0,0,0,0
"Q96FH0",0,0,0,0,0,0,0,0,0,0,0,0
"Q96FI4",0,0,0,0,0,0,0,0,0,0,0,0
"Q96FJ2",0,0,0,0,0,0,0,0,0,0,0,0
"Q96FV9",0,0,0,0,0,0,0,0,0,0,0,0
"Q96FW1",1,1,1,1,1,1,1,1,1,1,1,1
"Q96FZ7",0,0,0,0,0,0,0,0,0,0,0,0
"Q96G21",0,0,0,0,0,0,0,0,0,0,0,0
"Q96G25",0,0,0,0,0,0,0,0,0,0,0,0
"Q96G97",0,0,0,0,0,0,0,0,0,0,0,0
"Q96GC5",0,0,0,0,0,0,0,0,0,0,0,0
"Q96GD3",0,0,0,0,0,0,0,0,0,0,0,0
"Q96GD4",0,0,0,0,0,0,0,0,0,0,0,0
"Q96GM5",0,0,0,0,0,0,0,0,0,0,0,0
"Q96GM8",0,0,0,0,0,0,0,0,0,0,0,0
"Q96GQ7",0,0,0,0,0,0,0,0,0,0,0,0
"Q96GS4",0,0,0,0,0,0,0,0,0,0,0,0
"Q96GY3",0,0,0,0,0,0,0,0,0,0,0,0
"Q96H20",1,1,1,1,1,1,1,1,1,1,1,1
"Q96H22",0,0,0,0,0,0,0,0,0,0,0,0
"Q96HR3",0,0,0,0,0,0,0,0,0,0,0,0
"Q96HS1",1,1,1,1,1,1,1,1,1,1,1,1
"Q96HW7",0,0,0,0,0,0,0,0,0,0,0,0
"Q96I25",0,0,0,0,0,0,0,0,0,0,0,0
"Q96I36",0,0,0,0,0,0,0,0,0,0,0,0
"Q96I99",1,1,1,1,1,1,1,1,1,1,1,1
"Q96IF1",0,0,0,0,0,0,0,0,0,0,0,0
"Q96IK1",0,0,0,0,0,0,0,0,0,0,0,0
"Q96IY1",0,0,0,0,0,0,0,0,0,0,0,0
"Q96IZ0",1,1,1,1,1,1,1,1,1,1,1,1
"Q96J01",0,0,0,0,0,0,0,0,0,0,0,0
"Q96J02",0,0,0,0,0,0,0,0,0,0,0,0
"Q96J92",0,0,0,0,0,0,0,0,0,0,0,0
"Q96JB2",0,0,0,0,0,0,0,0,0,0,0,0
"Q96JB8",0,0,0,0,0,0,0,0,0,0,0,0
"Q96JC1",0,0,0,0,0,0,0,0,0,0,0,0
"Q96JC9",0,0,0,0,0,0,0,0,0,0,0,0
"Q96JG6",0,0,0,0,0,0,0,0,0,0,0,0
"Q96JI7",0,0,0,0,0,0,0,0,0,0,0,0
